file	identifier
allyears_nonsiat.fasta	C2_|_A_MICHIGAN_22_2013
allyears_nonsiat.fasta	X_C1_|_A_NEVADA_06_2009
allyears_nonsiat.fasta	C2_|_A_NEVADA_19_2012
allyears_nonsiat.fasta	C1_|_A_WEST_VIRGINIA_10_2013
allyears_nonsiat.fasta	C2_C1_|_A_HAWAII_10_2009
allyears_nonsiat.fasta	M1_C3_|_A_MONTANA_16_2009
allyears_nonsiat.fasta	C1_C1_|_A_FLORIDA_46_2012
allyears_nonsiat.fasta	C2_|_A_TEXAS_115_2012
allyears_nonsiat.fasta	CX_C1_|_A_ARIZONA_08_2009
allyears_nonsiat.fasta	C2_|_A_UTAH_12_2014
allyears_nonsiat.fasta	C2_|_A_UTAH_12_2012
allyears_nonsiat.fasta	X_C1_|_A_WASHINGTON_12_2011
allyears_nonsiat.fasta	C2_|_A_UTAH_12_2010
allyears_nonsiat.fasta	C2_|_A_UTAH_12_2011
allyears_nonsiat.fasta	MX_C1_|_A_SOUTH_CAROLINA_14_2009
allyears_nonsiat.fasta	MX_C1_|_A_NEW_JERSEY_19_2007
allyears_nonsiat.fasta	M1_C1_|_A_NORTH_CAROLINA_07_2012
allyears_nonsiat.fasta	C2_|_A_OREGON_12_2012
allyears_nonsiat.fasta	C1_|_A_RHODE_ISLAND_08_2014
allyears_nonsiat.fasta	C2_|_A_LOUISIANA_01_2008
allyears_nonsiat.fasta	M1_C2_|_A_VERMONT_07_2012
allyears_nonsiat.fasta	C1_|_A_COLORADO_11_2014
allyears_nonsiat.fasta	M1_C1_|_A_MICHIGAN_33_2012
allyears_nonsiat.fasta	C1_|_A_COLORADO_12_2014
allyears_nonsiat.fasta	C2_|_A_TENNESSEE_04_2012
allyears_nonsiat.fasta	C2_|_A_NEW_MEXICO_13_2014
allyears_nonsiat.fasta	C1_|_A_OREGON_36_2009
allyears_nonsiat.fasta	C1_C1_|_A_ALABAMA_07_2013
allyears_nonsiat.fasta	MX_C2_|_A_FLORIDA_25_2011
allyears_nonsiat.fasta	C2_|_A_WISCONSIN_19_2011
allyears_nonsiat.fasta	M1_C1_|_A_GEORGIA_05_2011
allyears_nonsiat.fasta	M1_C1_|_A_VIRGINIA_15_2013
allyears_nonsiat.fasta	C2_C1_|_A_ST__LUCIA_177_2013
allyears_nonsiat.fasta	X1_C1_|_A_ONTARIO_RV2072_2014
allyears_nonsiat.fasta	C1_|_A_CONNECTICUT_07_2011
allyears_nonsiat.fasta	C2_|_A_NORTH_CAROLINA_06_2013
allyears_nonsiat.fasta	X_C2_|_A_SOUTH_CAROLINA_03_2008
allyears_nonsiat.fasta	C1_|_A_TEXAS_24_2013
allyears_nonsiat.fasta	M1_|_A_NORTH_DAKOTA_04_2014
allyears_nonsiat.fasta	MDCK_1_|_A_NEW_YORK_900_2004
allyears_nonsiat.fasta	C2_|_A_PENNSYLVANIA_4_07
allyears_nonsiat.fasta	C2_|_A_WISCONSIN_54_2012
allyears_nonsiat.fasta	C2_|_A_WISCONSIN_54_2013
allyears_nonsiat.fasta	M1_C2_|_A_GEORGIA_07_2008
allyears_nonsiat.fasta	C2_|_A_SOUTH_DAKOTA_03_2014
allyears_nonsiat.fasta	C1_|_A_HAWAII_18_2010
allyears_nonsiat.fasta	M1_C1_|_A_TEXAS_14_2013
allyears_nonsiat.fasta	C1_|_A_PUERTO_RICO_46_2009
allyears_nonsiat.fasta	MX_C2_|_A_OHIO_03_2011
allyears_nonsiat.fasta	C2_|_A_FLORIDA_08_2013
allyears_nonsiat.fasta	C2_|_A_RHODE_ISLAND_10_2014
allyears_nonsiat.fasta	M1_|_A_IDAHO_25_2015
allyears_nonsiat.fasta	M1_C2_|_A_MARYLAND_04_2013
allyears_nonsiat.fasta	C2_|_A_NEW_JERSEY_01_2011
allyears_nonsiat.fasta	MX_C2_|_A_FLORIDA_24_2011
allyears_nonsiat.fasta	M1_C2_|_A_FLORIDA_19_2010
allyears_nonsiat.fasta	C1_C1_|_A_WASHINGTON_10_2013
allyears_nonsiat.fasta	C1_|_A_FLORIDA_08_2012
allyears_nonsiat.fasta	C2_|_A_DELAWARE_24_2012
allyears_nonsiat.fasta	C1_C2_|_A_WISCONSIN_04_2008
allyears_nonsiat.fasta	C2_|_A_NEBRASKA_15_2012
allyears_nonsiat.fasta	C1_|_A_NEW_YORK_06_2013
allyears_nonsiat.fasta	MDCK2_|_A_MEXICO_CITY_WRAIR3569N_2010_H3N2_
allyears_nonsiat.fasta	C2_|_A_DOMINICAN_REPUBLIC_3668_2009
allyears_nonsiat.fasta	M1_C1_|_A_INDIANA_01_2012
allyears_nonsiat.fasta	M1_C1_|_A_INDIANA_01_2013
allyears_nonsiat.fasta	M1_C1_|_A_INDIANA_01_2014
allyears_nonsiat.fasta	C2_|_A_NEBRASKA_07_2012
allyears_nonsiat.fasta	M1_C2_|_A_NORTH_CAROLINA_14_2012
allyears_nonsiat.fasta	C1_C2_|_A_KANSAS_01_2011
allyears_nonsiat.fasta	X2_C1_|_A_ONTARIO_RV2943_2012
allyears_nonsiat.fasta	C1_|_A_UTAH_23_2012
allyears_nonsiat.fasta	X1_C2_|_A_QUEBEC_RV0899_2009
allyears_nonsiat.fasta	C2_|_A_NEW_JERSEY_13_2014
allyears_nonsiat.fasta	C1_C1_|_A_CALIFORNIA_15_2013
allyears_nonsiat.fasta	C2_|_A_ALASKA_16_2012
allyears_nonsiat.fasta	C2_|_A_ALASKA_16_2011
allyears_nonsiat.fasta	M1_|_A_MARYLAND_34_2014
allyears_nonsiat.fasta	C2_C2_|_A_TRINIDAD_847_2013
allyears_nonsiat.fasta	C1_|_A_HAITI_66_2009
allyears_nonsiat.fasta	C1_C1_|_A_CALIFORNIA_55_2012
allyears_nonsiat.fasta	X1_C1_|_A_MASSACHUSETTS_06_2008
allyears_nonsiat.fasta	C2_|_A_NEW_JERSEY_08_2014
allyears_nonsiat.fasta	C2_|_A_NEW_JERSEY_08_2012
allyears_nonsiat.fasta	C2_|_A_NEW_JERSEY_08_2011
allyears_nonsiat.fasta	C2_|_A_MAINE_11_2012
allyears_nonsiat.fasta	C1_|_A_NEW_JERSEY_02_2014
allyears_nonsiat.fasta	C1_C4_|_A_BRITISH_COLUMBIA_1287_2007
allyears_nonsiat.fasta	C2_|_A_PENNSYLVANIA_32_2014
allyears_nonsiat.fasta	C2_|_A_LOUISIANA_02_2014
allyears_nonsiat.fasta	C1_|_A_WYOMING_03_2012
allyears_nonsiat.fasta	MDCK_1_|_A_NEW_YORK_928_2006
allyears_nonsiat.fasta	C1_|_A_NEW_MEXICO_23_2014
allyears_nonsiat.fasta	C1_|_A_WISCONSIN_10_2014
allyears_nonsiat.fasta	C1_C2_|_A_MARYLAND_32_2012
allyears_nonsiat.fasta	M1_C1_|_A_MICHIGAN_22_2012
allyears_nonsiat.fasta	C2_|_A_IOWA_04_2014
allyears_nonsiat.fasta	X2_C1_|_A_GUATEMALA_29_2009
allyears_nonsiat.fasta	C1_|_A_ARKANSAS_07_2013
allyears_nonsiat.fasta	C3_|_A_DISTRICT_OF_COLUMBIA_02_2010
allyears_nonsiat.fasta	M1_C2_|_A_MICHIGAN_32_2012
allyears_nonsiat.fasta	C2_C1_|_A_BARBADOS_4326_2013
allyears_nonsiat.fasta	C1_|_A_TEXAS_X69_2015
allyears_nonsiat.fasta	C1_|_A_COLORADO_07_2011
allyears_nonsiat.fasta	PASSAGE_DETAILS__ND_MDCK_|_A_QUEBEC_26_270106_2006
allyears_nonsiat.fasta	C1_|_A_IOWA_14_2011
allyears_nonsiat.fasta	M1_|_A_TEXAS_33_2014
allyears_nonsiat.fasta	C4_C1_|_A_MEXICO_3701_2007
allyears_nonsiat.fasta	C1_C2_|_A_ALABAMA_18_2012
allyears_nonsiat.fasta	C2_|_A_NEW_JERSEY_10_2014
allyears_nonsiat.fasta	C2_|_A_NEW_JERSEY_10_2013
allyears_nonsiat.fasta	M1C2_|_A_MICHIGAN_23_2009
allyears_nonsiat.fasta	X1_C2_|_A_ONTARIO_RV1473_2014
allyears_nonsiat.fasta	C1_C1_|_A_GUATEMALA_51_2011
allyears_nonsiat.fasta	C2_|_A_INDIANA_02_2014
allyears_nonsiat.fasta	C1_|_A_NEW_YORK_64_2015
allyears_nonsiat.fasta	C2_|_A_EL_SALVADOR_636_2010
allyears_nonsiat.fasta	M1_C2_|_A_TEXAS_03_2009
allyears_nonsiat.fasta	M2_C1_|_A_GEORGIA_06_2009
allyears_nonsiat.fasta	C1_|_A_WYOMING_04_2011
allyears_nonsiat.fasta	M1_C1_|_A_NORTH_CAROLINA_08_2008
allyears_nonsiat.fasta	MDCK2_|_A_MEXICO_CITY_WRAIR3568N_2010
allyears_nonsiat.fasta	MDCK_3_|_A_MANAGUA_3616_01_2007
allyears_nonsiat.fasta	C2_|_A_TENNESSEE_03_2011
allyears_nonsiat.fasta	C2_|_A_TENNESSEE_03_2010
allyears_nonsiat.fasta	M1_C2_|_A_MONTANA_06_2012
allyears_nonsiat.fasta	MDCK2_|_A_SAN_SALVADOR_WRAIR3537T_2010
allyears_nonsiat.fasta	M1_C1_|_A_GEORGIA_04_2012
allyears_nonsiat.fasta	M2_C1_|_A_GEORGIA_16_2012
allyears_nonsiat.fasta	C2_|_A_WISCONSIN_55_2013
allyears_nonsiat.fasta	C2_|_A_WISCONSIN_55_2012
allyears_nonsiat.fasta	C2_|_A_WISCONSIN_10_2012
allyears_nonsiat.fasta	C2_|_A_NEW_YORK_32_2013
allyears_nonsiat.fasta	MX_|_A_FLORIDA_29_2014
allyears_nonsiat.fasta	X1_|_A_ALBERTA_RV2363_2015
allyears_nonsiat.fasta	C1_|_A_ALASKA_04_2012
allyears_nonsiat.fasta	C1_C1_|_A_HAWAII_30_2012
allyears_nonsiat.fasta	C2_|_A_ALASKA_04_2013
allyears_nonsiat.fasta	MX_C1_|_A_MONTANA_04_2011
allyears_nonsiat.fasta	M1_C1_|_A_IDAHO_17_2008
allyears_nonsiat.fasta	C1_|_A_WISCONSIN_05_2014
allyears_nonsiat.fasta	C2_|_A_WYOMING_02_2014
allyears_nonsiat.fasta	C2_|_A_LOUISIANA_02_2013
allyears_nonsiat.fasta	C2_|_A_LOUISIANA_02_2012
allyears_nonsiat.fasta	C2_C1_|_A_NEW_YORK_15_2013
allyears_nonsiat.fasta	X1_C1_|_A_ONTARIO_RV2944_2012
allyears_nonsiat.fasta	C2_|_A_NEW_JERSEY_17_2013
allyears_nonsiat.fasta	C2_|_A_DISTRICT_OF_COLUMBIA_01_2013
allyears_nonsiat.fasta	C1_C1_|_A_QUEBEC_RV2804_2010
allyears_nonsiat.fasta	C2_|_A_NEBRASKA_08_2012
allyears_nonsiat.fasta	C1_|_A_CALIFORNIA_02_2014
allyears_nonsiat.fasta	C1_C2_|_A_KANSAS_10_2010
allyears_nonsiat.fasta	MDCK_3_|_A_NEW_YORK_900_2004
allyears_nonsiat.fasta	C1_|_A_MASSACHUSETTS_04_2012
allyears_nonsiat.fasta	C2_|_A_NORTH_CAROLINA_15_2012
allyears_nonsiat.fasta	C2_|_A_DISTRICT_OF_COLUMBIA_01_2012
allyears_nonsiat.fasta	C2_|_A_FLORIDA_09_2012
allyears_nonsiat.fasta	C2_|_A_DELAWARE_09_2014
allyears_nonsiat.fasta	C1_C1_|_A_CALIFORNIA_14_2013
allyears_nonsiat.fasta	C2_|_A_DELAWARE_09_2011
allyears_nonsiat.fasta	C2_|_A_IOWA_05_2011
allyears_nonsiat.fasta	M2_C1_|_A_NEW_MEXICO_01_2007
allyears_nonsiat.fasta	MDCK3_|_A_MEMPHIS_2_1990
allyears_nonsiat.fasta	C1_|_A_NEW_JERSEY_14_2014
allyears_nonsiat.fasta	C1_|_A_NEVADA_06_2014
allyears_nonsiat.fasta	C1_|_A_GEORGIA_15_2010
allyears_nonsiat.fasta	C1_|_A_CONNECTICUT_13_2012
allyears_nonsiat.fasta	M1_C2_|_A_COLORADO_14_2007
allyears_nonsiat.fasta	MDCK2_|_A_DISTRICT_OF_COLUMBIA_WRAIR1753P_2010
allyears_nonsiat.fasta	C1_C2_|_A_ALABAMA_03_2012
allyears_nonsiat.fasta	C1_|_A_COSTA_RICA_0096_2001
allyears_nonsiat.fasta	C2_C2_|_A_KANSAS_03_2012
allyears_nonsiat.fasta	X1_C1_|_A_SOUTH_CAROLINA_01_2011
allyears_nonsiat.fasta	C2_|_A_PUERTO_RICO_02_2012
allyears_nonsiat.fasta	MX_C2_|_A_MINNESOTA_16_2008
allyears_nonsiat.fasta	C1_|_A_MISSISSIPPI_06_2011
allyears_nonsiat.fasta	C1_C2_|_A_ESTELI_816_2013
allyears_nonsiat.fasta	X_C1_|_A_VIRGINIA_02_2008
allyears_nonsiat.fasta	MX_|_A_KENTUCKY_09_2014
allyears_nonsiat.fasta	C2_|_A_INDIANA_05_2014
allyears_nonsiat.fasta	M3_C2_|_A_MINNESOTA_13_2010
allyears_nonsiat.fasta	C1_|_A_PENNSYLVANIA_16_2012
allyears_nonsiat.fasta	C2_|_A_NEW_MEXICO_12_2014
allyears_nonsiat.fasta	M2_C1_|_A_IDAHO_03_2007
allyears_nonsiat.fasta	C2_|_A_WASHINGTON_50_2012
allyears_nonsiat.fasta	MDCK_2_|_A_MANAGUA_469_01_2007
allyears_nonsiat.fasta	C1_|_A_OREGON_01_2013
allyears_nonsiat.fasta	C2_|_A_TEXAS_82_2012
allyears_nonsiat.fasta	C2_|_A_NEW_YORK_07_2014
allyears_nonsiat.fasta	C1_|_A_OHIO_01_2013
allyears_nonsiat.fasta	M1_C2_|_A_TEXAS_02_2009
allyears_nonsiat.fasta	C2_|_A_FLORIDA_48_2010
allyears_nonsiat.fasta	C1_|_A_MASSACHUSETTS_11_2013
allyears_nonsiat.fasta	C2_|_A_PENNSYLVANIA_12_2014
allyears_nonsiat.fasta	C1_C1_|_A_CALIFORNIA_13_2013
allyears_nonsiat.fasta	C2_|_A_PENNSYLVANIA_12_2010
allyears_nonsiat.fasta	C2_|_A_PENNSYLVANIA_12_2011
allyears_nonsiat.fasta	C2_|_A_ALASKA_03_2010
allyears_nonsiat.fasta	C2_|_A_ALASKA_03_2013
allyears_nonsiat.fasta	C2_|_A_ALASKA_03_2012
allyears_nonsiat.fasta	M1_C1_|_A_MASSACHUSETTS_13_2008
allyears_nonsiat.fasta	C2_|_A_COLORADO_08_2014
allyears_nonsiat.fasta	C1_|_A_CALIFORNIA_18_2012
allyears_nonsiat.fasta	M3_C2_|_A_MINNESOTA_18_2010
allyears_nonsiat.fasta	M1_C1_|_A_IDAHO_01_2011
allyears_nonsiat.fasta	X1_|_A_ALBERTA_RV2362_2015
allyears_nonsiat.fasta	M1_C1_|_A_IDAHO_01_2013
allyears_nonsiat.fasta	C2_|_A_FLORIDA_31_2012
allyears_nonsiat.fasta	MDCK_1_|_A_MANAGUA_27_2007
allyears_nonsiat.fasta	M1_C2_|_A_VERMONT_11_2011
allyears_nonsiat.fasta	X_C2_|_A_HONDURAS_5560_2007
allyears_nonsiat.fasta	C1_C1_|_A_WISCONSIN_20_2011
allyears_nonsiat.fasta	M1_C1_|_A_MONTANA_02_2008
allyears_nonsiat.fasta	M1_C1_|_A_ARIZONA_13_2010
allyears_nonsiat.fasta	MDCK4_|_A_YUCATAN_844_2003
allyears_nonsiat.fasta	C1_|_A_MINNESOTA_10_2014
allyears_nonsiat.fasta	M1_C2_|_A_SOUTH_DAKOTA_02_2007
allyears_nonsiat.fasta	C1_|_A_ARIZONA_03_2011
allyears_nonsiat.fasta	C2_|_A_SOUTH_CAROLINA_24_2012
allyears_nonsiat.fasta	C2_|_A_COLORADO_18_2012
allyears_nonsiat.fasta	C2_|_A_ALASKA_02_2012
allyears_nonsiat.fasta	C2_|_A_ALASKA_02_2013
allyears_nonsiat.fasta	M1_C1_|_A_MICHIGAN_01_2011
allyears_nonsiat.fasta	M1_C2_|_A_IDAHO_04_2009
allyears_nonsiat.fasta	C1_C1_|_A_BRITISH_COLUMBIA_RV3075_2009
allyears_nonsiat.fasta	X1_C2_|_A_NICARAGUA_2145_2010
allyears_nonsiat.fasta	C1_|_A_NEVADA_32_2013
allyears_nonsiat.fasta	C2_|_A_PENNSYLVANIA_33_2013
allyears_nonsiat.fasta	C1_|_A_WISCONSIN_15_2009
allyears_nonsiat.fasta	MX_C1_|_A_INDIANA_02_2008
allyears_nonsiat.fasta	MDCK_1_|_A_NEW_YORK_918_2005
allyears_nonsiat.fasta	PASSAGE_DETAILS__MDCK_|_A_VIRGINIA_NHRC_TRU0003_2015
allyears_nonsiat.fasta	C1_|_A_ALASKA_17_2011
allyears_nonsiat.fasta	M1_C1_|_A_IDAHO_10_2012
allyears_nonsiat.fasta	C2_|_A_PUERTO_RICO_23_2012
allyears_nonsiat.fasta	C3_|_A_PENNSYLVANIA_09_2012
allyears_nonsiat.fasta	C1_C1_|_A_EL_SALVADOR_1571_2011
allyears_nonsiat.fasta	X1_C1_|_A_HONDURAS_6705_2010
allyears_nonsiat.fasta	M1_C2_|_A_VERMONT_14_2012
allyears_nonsiat.fasta	C1_|_A_NEW_YORK_05_2013
allyears_nonsiat.fasta	C1_|_A_ONTARIO_C72147_2011
allyears_nonsiat.fasta	X_C1_|_A_VIRGINIA_01_2008
allyears_nonsiat.fasta	C2_|_A_MINNESOTA_22_2011
allyears_nonsiat.fasta	X_C2_|_A_ALABAMA_02_2012
allyears_nonsiat.fasta	C2_C1_|_A_NEW_YORK_37_2012
allyears_nonsiat.fasta	M1_C1_|_A_GEORGIA_04_2008
allyears_nonsiat.fasta	M1_|_A_TEXAS_63_2007
allyears_nonsiat.fasta	C1_C1_|_A_FLORIDA_09_2013
allyears_nonsiat.fasta	C2_|_A_DELAWARE_23_2012
allyears_nonsiat.fasta	C2_|_A_WASHINGTON_59_2013
allyears_nonsiat.fasta	MX_C1_|_A_MINNESOTA_04_2008
allyears_nonsiat.fasta	MDCK_1_|_A_MANAGUA_14_2007
allyears_nonsiat.fasta	C2_|_A_NORTH_CAROLINA_19_2012
allyears_nonsiat.fasta	MDCK_1_|_A_MANAGUA_22_2007
allyears_nonsiat.fasta	C1_C1_|_A_WASHINGTON_05_2009
allyears_nonsiat.fasta	C1_|_A_DOMINICAN_REPUBLIC_6524_2012
allyears_nonsiat.fasta	M1_C1_|_A_NEW_YORK_35_2012
allyears_nonsiat.fasta	C1_|_A_MISSOURI_05_2013
allyears_nonsiat.fasta	X1_C2_|_A_ALBERTA_RV2302_2013
allyears_nonsiat.fasta	MX_C2_|_A_KENTUCKY_14_2013
allyears_nonsiat.fasta	C2_|_A_CALIFORNIA_31_2012
allyears_nonsiat.fasta	M1_C1_|_A_VIRGINIA_06_2011
allyears_nonsiat.fasta	C2_|_A_CALIFORNIA_18_2011
allyears_nonsiat.fasta	C2_|_A_CALIFORNIA_18_2013
allyears_nonsiat.fasta	C2_|_A_WISCONSIN_51_2013
allyears_nonsiat.fasta	C1_C1_|_A_HAWAII_09_2010
allyears_nonsiat.fasta	C1_C1_|_A_HAWAII_09_2011
allyears_nonsiat.fasta	M1_C2_|_A_NEW_MEXICO_24_2012
allyears_nonsiat.fasta	C2_|_A_WASHINGTON_16_2014
allyears_nonsiat.fasta	C1_C1_|_A_MEXICO_2779_2009
allyears_nonsiat.fasta	C1_|_A_FLORIDA_29_2011
allyears_nonsiat.fasta	C2_|_A_ARIZONA_09_2012
allyears_nonsiat.fasta	C1_|_A_MINNESOTA_07_2014
allyears_nonsiat.fasta	C1_C1_|_A_WISCONSIN_12_2011
allyears_nonsiat.fasta	M2_C1_|_A_TEXAS_40_2009
allyears_nonsiat.fasta	C1_|_A_NORTH_CAROLINA_13_2014
allyears_nonsiat.fasta	C2_|_A_GUATEMALA_591_2010
allyears_nonsiat.fasta	M1_C2_|_A_NEW_MEXICO_06_2013
allyears_nonsiat.fasta	X_C1_|_A_ALABAMA_03_2011
allyears_nonsiat.fasta	C1_|_A_MISSISSIPPI_08_2011
allyears_nonsiat.fasta	C2_|_A_HAWAII_14_2014
allyears_nonsiat.fasta	C3_C1_|_A_IOWA_02_2008
allyears_nonsiat.fasta	C2_|_A_CALIFORNIA_23_2011
allyears_nonsiat.fasta	C1_|_A_COLORADO_01_2013
allyears_nonsiat.fasta	C1_|_A_COLORADO_01_2011
allyears_nonsiat.fasta	MX_C1_|_A_MICHIGAN_04_2011
allyears_nonsiat.fasta	C2_|_A_MINNESOTA_25_2011
allyears_nonsiat.fasta	C1_|_A_CALIFORNIA_35_2011
allyears_nonsiat.fasta	C1_|_A_CALIFORNIA_35_2012
allyears_nonsiat.fasta	C2_|_A_MISSISSIPPI_03_2011
allyears_nonsiat.fasta	MX_C2_|_A_KENTUCKY_13_2013
allyears_nonsiat.fasta	M1_C1_|_A_NORTH_CAROLINA_16_2014
allyears_nonsiat.fasta	C1_|_A_MEMPHIS_24_1995
allyears_nonsiat.fasta	C2_|_A_MISSOURI_08_2012
allyears_nonsiat.fasta	C3_|_A_WASHINGTON_18_2013
allyears_nonsiat.fasta	C1_C2_|_A_KANSAS_08_2011
allyears_nonsiat.fasta	C2_|_A_NORTH_CAROLINA_11_2013
allyears_nonsiat.fasta	M1_C1_|_A_FLORIDA_39_2012
allyears_nonsiat.fasta	MX_|_A_NORTH_CAROLINA_19_2014
allyears_nonsiat.fasta	C1_|_A_MONTANA_13_2012
allyears_nonsiat.fasta	C2_|_A_NEW_JERSEY_14_2013
allyears_nonsiat.fasta	MDCK4_|_A_YUCATAN_ME6057_2003
allyears_nonsiat.fasta	C2_|_A_MEXICO_1714_2015
allyears_nonsiat.fasta	C2_|_A_COLOMBIA_31_2009
allyears_nonsiat.fasta	C2_|_A_COSTA_RICA_9093_2012
allyears_nonsiat.fasta	C2_|_A_WEST_VIRGINIA_20_2012
allyears_nonsiat.fasta	C2_|_A_CALIFORNIA_36_2013
allyears_nonsiat.fasta	MX_C2_|_A_NEW_YORK_05_2010
allyears_nonsiat.fasta	X1_|_A_ONTARIO_RV2377_2015
allyears_nonsiat.fasta	C2_|_A_RHODE_ISLAND_03_2011
allyears_nonsiat.fasta	M1_C1_|_A_WASHINGTON_14_2007
allyears_nonsiat.fasta	C2_|_A_CALIFORNIA_20_2012
allyears_nonsiat.fasta	C1_|_A_TEXAS_117_2012
allyears_nonsiat.fasta	CX_C1_|_A_FLORIDA_07_2008
allyears_nonsiat.fasta	C2_|_A_RHODE_ISLAND_06_2013
allyears_nonsiat.fasta	C2_|_A_RHODE_ISLAND_06_2012
allyears_nonsiat.fasta	M1_C2_|_A_KENTUCKY_15_2010
allyears_nonsiat.fasta	C1_|_A_COLORADO_06_2011
allyears_nonsiat.fasta	M1_C1_|_A_MARYLAND_13_2014
allyears_nonsiat.fasta	X1_C2_|_A_ONTARIO_RV2345_2013
allyears_nonsiat.fasta	C1_C1_|_A_HAWAII_02_2012
allyears_nonsiat.fasta	M1_C1_|_A_NEW_YORK_13_2007
allyears_nonsiat.fasta	C3_|_A_MONTANA_27_2013
allyears_nonsiat.fasta	C3_C2_|_A_MEMPHIS_28_2008
allyears_nonsiat.fasta	MDCK2_|_A_DELWARE_WRAIR1240_2009
allyears_nonsiat.fasta	C1_|_A_PENNSYLVANIA_11_2010
allyears_nonsiat.fasta	M1_C1_|_A_NEW_MEXICO_06_2012
allyears_nonsiat.fasta	X1_C1_|_A_TEXAS_04_2010
allyears_nonsiat.fasta	M1_C1_|_A_TEXAS_05_2011
allyears_nonsiat.fasta	M1_C1_|_A_NEW_MEXICO_06_2014
allyears_nonsiat.fasta	C2_|_A_CONNECTICUT_03_2011
allyears_nonsiat.fasta	M1_|_A_MICHIGAN_41_2015
allyears_nonsiat.fasta	C1_|_A_LOUISIANA_39_2013
allyears_nonsiat.fasta	C2_C2_|_A_TRINIDAD_1117_2013
allyears_nonsiat.fasta	M1_C1_|_A_SOUTH_DAKOTA_01_2007
allyears_nonsiat.fasta	C2_|_A_CALIFORNIA_10_2010
allyears_nonsiat.fasta	C1_|_A_FLORIDA_22_2009
allyears_nonsiat.fasta	MDCK_1_|_A_MANAGUA_30_2007
allyears_nonsiat.fasta	C1_|_A_MASSACHUSETTS_08_2014
allyears_nonsiat.fasta	C2_|_A_MASSACHUSETTS_10_2014
allyears_nonsiat.fasta	M1_C1_|_A_COLORADO_04_2007
allyears_nonsiat.fasta	MDCK2_|_A_MEXICO_CITY_WRAIR4139N_2010
allyears_nonsiat.fasta	M1_C1_|_A_NEVADA_36_2012
allyears_nonsiat.fasta	C1_C1_|_A_WISCONSIN_13_2010
allyears_nonsiat.fasta	C1_C1_|_A_WISCONSIN_13_2011
allyears_nonsiat.fasta	C2_|_A_NEW_MEXICO_08_2013
allyears_nonsiat.fasta	C2_|_A_MEXICO_1384_2015
allyears_nonsiat.fasta	C1_C1_|_A_WASHINGTON_13_2012
allyears_nonsiat.fasta	M1_C1_|_A_GEORGIA_02_2008
allyears_nonsiat.fasta	M1_C2_|_A_MICHIGAN_07_2012
allyears_nonsiat.fasta	C1_|_A_WISCONSIN_06_2014
allyears_nonsiat.fasta	C2_|_A_NEBRASKA_09_2011
allyears_nonsiat.fasta	C1_|_A_OREGON_15_2009
allyears_nonsiat.fasta	M1_|_A_MICHIGAN_42_2015
allyears_nonsiat.fasta	X1_|_A_ONTARIO_RV2380_2015
allyears_nonsiat.fasta	M2_C1_|_A_WASHINGTON_09_2008
allyears_nonsiat.fasta	C2_|_A_CALIFORNIA_17_2012
allyears_nonsiat.fasta	M1_C1_|_A_NORTH_DAKOTA_02_2013
allyears_nonsiat.fasta	C2_|_A_PENNSYLVANIA_08_2013
allyears_nonsiat.fasta	MDCK2_|_A_MEXICO_CITY_WRAIR3571N_2010
allyears_nonsiat.fasta	C2_|_A_MISSISSIPPI_02_2013
allyears_nonsiat.fasta	MX_C1_|_A_TENNESSEE_04_2008
allyears_nonsiat.fasta	C2_|_A_OKLAHOMA_16_2013
allyears_nonsiat.fasta	MDCK2_|_A_ALABAMA_WRAIR1242P_2009
allyears_nonsiat.fasta	C1_|_A_MONTANA_07_2012
allyears_nonsiat.fasta	C2_|_A_NEW_JERSEY_05_2013
allyears_nonsiat.fasta	C2_|_A_MEMPHIS_7_1990
allyears_nonsiat.fasta	M1_C1_|_A_GEORGIA_01_2012
allyears_nonsiat.fasta	C1_C1_|_A_WASHINGTON_61_2012
allyears_nonsiat.fasta	CX_C2_|_A_WISCONSIN_07_2008
allyears_nonsiat.fasta	CX_C2_|_A_FLORIDA_01_2007
allyears_nonsiat.fasta	X_C1_|_A_TEXAS_13_2008
allyears_nonsiat.fasta	C1_|_A_PENNSYLVANIA_42_2010
allyears_nonsiat.fasta	X_C2_|_A_MONTANA_08_2007
allyears_nonsiat.fasta	MDCK_2_|_A_MANAGUA_2347_01_2007
allyears_nonsiat.fasta	C2_|_A_NEW_YORK_60_2012
allyears_nonsiat.fasta	C2_|_A_FLORIDA_42_2011
allyears_nonsiat.fasta	M1_C2_|_A_NEVADA_15_2012
allyears_nonsiat.fasta	C2_|_A_OKLAHOMA_02_2011
allyears_nonsiat.fasta	C2_|_A_OKLAHOMA_02_2010
allyears_nonsiat.fasta	C1_|_A_TEXAS_18_2013
allyears_nonsiat.fasta	C1_|_A_MARYLAND_09_2011
allyears_nonsiat.fasta	C1_|_A_TEXAS_18_2014
allyears_nonsiat.fasta	C2_C1_|_A_HAWAII_47_2008
allyears_nonsiat.fasta	MDCK_2_|_A_MANAGUA_3_2007
allyears_nonsiat.fasta	C1_|_A_CALIFORNIA_61_2013
allyears_nonsiat.fasta	C2_|_A_MISSOURI_13_2012
allyears_nonsiat.fasta	M1_C1_|_A_TEXAS_11_2013
allyears_nonsiat.fasta	C2_|_A_LOUISIANA_01_2013
allyears_nonsiat.fasta	X1_|_A_BRITISH_COLUMBIA_RV2356_2015
